ORF,Chr,ORF Start,ORF End,Strand,TSS,TTS,+1 nucleosome,-1 nucleosome,NDR Center,NDR Width
YPL206C,chrXVI,163597,162632,-1,163663,162544,163614,163874,163744,113
YPL204W,chrXVI,164276,165760,1,164090,165894,164145,163874,164010,124
YPL203W,chrXVI,166256,167398,1,166094,167638,166123,165829,165976,147
YPL202C,chrXVI,169338,168088,-1,169419,168012,169378,169727,169553,202
YPL201C,chrXVI,171155,169770,-1,171004,169721,171205,171438,171322,86
YPL200W,chrXVI,171484,171954,1,171484,171954,171438,171205,171322,86
YPL198W,chrXVI,173152,174702,1,173101,174795,173145,172713,172929,285
YPL196W,chrXVI,175043,175864,1,174971,175924,175022,174780,174901,95
YPL195W,chrXVI,176223,179021,1,176193,179108,176240,175985,176113,108
YPL194W,chrXVI,179277,181115,1,179252,181330,179283,179016,179150,120
YPL193W,chrXVI,181403,182548,1,181396,182633,181381,181100,181241,134
YPL192C,chrXVI,183056,182655,-1,183279,182655,183231,183508,183370,130
YPL190C,chrXVI,187725,185317,-1,187841,185053,187778,188123,187951,198
YPL189C-A,chrXVI,188513,188307,-1,188610,188071,188554,188990,188772,289
YPL189W,chrXVI,189154,190983,1,189023,191095,189033,188554,188794,332
YPL188W,chrXVI,191406,192650,1,191390,192909,191428,191163,191296,118
YPL187W,chrXVI,193648,194145,1,193656,194145,193490,193237,193364,106
YPL186C,chrXVI,195426,194512,-1,195426,194258,195593,195866,195730,126
YPL184C,chrXVI,197788,195950,-1,198461,195883,198409,198686,198548,130
YPL183W-A,chrXVI,199095,199376,1,198989,199528,199077,198812,198945,118
YPL183C,chrXVI,202536,199495,-1,202547,199416,202502,202798,202650,149
YPL181W,chrXVI,203421,204941,1,203174,205064,203260,202943,203102,170
YPL180W,chrXVI,205248,207647,1,205231,207849,205243,204948,205096,148
YPL179W,chrXVI,208157,209806,1,207988,210026,208037,207664,207851,226
YPL178W,chrXVI,212158,212784,1,212098,212893,212158,211879,212019,132
YPL177C,chrXVI,213962,213042,-1,214087,212932,214354,214735,214545,234
YPL176C,chrXVI,218363,216012,-1,218394,215871,218348,218627,218488,132
YPL175W,chrXVI,218630,220088,1,218587,220200,218627,218348,218488,132
YPL174C,chrXVI,222773,220167,-1,222906,220071,222880,223133,223007,106
YPL173W,chrXVI,223143,224036,1,223077,224199,223133,222880,223007,106
YPL172C,chrXVI,225741,224353,-1,225844,224214,225807,226082,225945,128
YPL171C,chrXVI,227371,226169,-1,227371,226032,227490,227764,227627,127
YPL170W,chrXVI,228314,228772,1,228284,228974,228233,227764,227999,322
YPL169C,chrXVI,230838,229039,-1,230860,228860,230838,231135,230987,150
YPL167C,chrXVI,237107,232593,-1,237157,232492,237086,237339,237213,106
YPL166W,chrXVI,237338,237979,1,237270,237979,237339,237086,237213,106
YPL165C,chrXVI,239077,237956,-1,239192,237956,238975,239188,239082,66
YPL164C,chrXVI,241497,239350,-1,241548,239082,241494,241759,241627,118
YPL163C,chrXVI,242700,241918,-1,242723,241763,242817,243100,242959,136
YPL161C,chrXVI,246220,244319,-1,246287,244206,246234,246499,246367,118
YPL160W,chrXVI,246990,250262,1,246923,250433,246954,246650,246802,157
YPL159C,chrXVI,251668,250907,-1,251786,250715,251739,252061,251900,175
YPL158C,chrXVI,254310,252034,-1,254380,251979,254477,254759,254618,135
YPL157W,chrXVI,254814,255761,1,254694,255877,254759,254477,254618,135
YPL156C,chrXVI,256767,255913,-1,256827,255745,256895,257370,257133,328
YPL155C,chrXVI,259336,257216,-1,259416,257216,259333,259673,259503,193
YPL154C,chrXVI,260931,259714,-1,261194,259622,261133,261474,261304,194
YPL153C,chrXVI,264192,261727,-1,264358,261541,264321,264579,264450,111
YPL152W,chrXVI,265028,266104,1,264948,266198,265013,264722,264868,144
YPL151C,chrXVI,267535,266180,-1,267567,266099,267531,267800,267666,122
YPL149W,chrXVI,271310,272194,1,271250,272204,271302,270965,271134,190
YPL148C,chrXVI,272815,272294,-1,272952,272294,272903,273254,273079,204
YPL147W,chrXVI,273255,275867,1,273255,275973,273254,272903,273079,204
YPL146C,chrXVI,277529,276162,-1,277549,276019,277518,277828,277673,163
YPL145C,chrXVI,279699,278395,-1,279955,278395,279978,280202,280090,77
YPL144W,chrXVI,280480,280926,1,280454,281062,280481,280230,280356,104
YPL143W,chrXVI,282122,282970,1,282091,283019,282124,281540,281832,437
YPL141C,chrXVI,286061,283464,-1,286289,283232,286352,286634,286493,135
YPL140C,chrXVI,289034,287514,-1,289262,287331,289209,289456,289333,100
YPL139C,chrXVI,291051,289669,-1,291107,289578,291047,291276,291162,82
YPL138C,chrXVI,292427,291366,-1,292449,291244,292414,292685,292550,124
YPL137C,chrXVI,296647,292817,-1,296897,292651,296725,297035,296880,163
YPL135W,chrXVI,297553,298050,1,297489,298401,297453,297038,297246,268
YPL134C,chrXVI,299503,298571,-1,299523,298473,299545,299830,299688,138
YPL133C,chrXVI,301228,299888,-1,301358,299842,301305,301603,301454,151
YPL132W,chrXVI,301716,302618,1,301542,302726,301603,301305,301454,151
YPL131W,chrXVI,303121,304014,1,303102,304113,303133,302679,302906,307
YPL130W,chrXVI,304387,305058,1,304387,305311,304281,304000,304141,134
YPL129W,chrXVI,305298,306137,1,305241,306207,305287,304999,305143,141
YPL128C,chrXVI,308221,306533,-1,308290,306255,308259,308623,308441,217
YPL127C,chrXVI,309604,308828,-1,309627,308688,309596,309897,309747,154
YPL126W,chrXVI,310210,312900,1,310153,313010,310207,309897,310052,163
YPL125W,chrXVI,313388,316486,1,313229,316558,313271,313008,313140,116
YPL124W,chrXVI,316755,317516,1,316724,317584,316748,316488,316618,113
YPL123C,chrXVI,318945,317641,-1,318953,317500,318944,319202,319073,111
YPL122C,chrXVI,320767,319226,-1,320793,319127,320747,321009,320878,115
YPL121C,chrXVI,321630,320962,-1,321813,320962,321845,322094,321970,102
YPL120W,chrXVI,322071,323744,1,322055,324083,322094,321845,321970,102
YPL119C,chrXVI,326264,324411,-1,326349,324330,326293,326583,326438,143
YPL118W,chrXVI,326628,327662,1,326542,327767,326583,326293,326438,143
YPL117C,chrXVI,328730,327864,-1,328847,327682,328860,329397,329129,390
YPL116W,chrXVI,329606,331699,1,329409,331835,329451,328908,329180,396
YPL115C,chrXVI,335486,332100,-1,335708,331836,335686,335971,335829,138
YPL112C,chrXVI,338620,337436,-1,338670,337370,338635,339090,338863,308
YPL111W,chrXVI,339944,340945,1,339898,341022,339894,339314,339604,433
YPL110C,chrXVI,344739,341068,-1,345097,340989,344892,345115,345004,76
YPL106C,chrXVI,352275,350194,-1,352320,350053,352356,352658,352507,155
YPL105C,chrXVI,355412,352863,-1,355426,352750,355389,355670,355530,134
YPL104W,chrXVI,355700,357676,1,355646,357925,355670,355389,355530,134
YPL103C,chrXVI,359406,358000,-1,359442,357666,359394,359641,359518,100
YPL101W,chrXVI,360209,361579,1,360170,361707,360207,359958,360083,102
YPL100W,chrXVI,361872,363362,1,361795,363408,361889,361596,361743,146
YPL099C,chrXVI,364068,363520,-1,364068,363182,364035,364252,364144,70
YPL098C,chrXVI,364727,364386,-1,364784,364236,364735,364975,364855,93
YPL097W,chrXVI,364952,366430,1,364927,366522,364975,364735,364855,93
YPL096C-A,chrXVI,366735,366529,-1,366777,366413,366739,366950,366845,64
YPL096W,chrXVI,366927,368018,1,366911,368080,366950,366739,366845,64
YPL095C,chrXVI,369441,368071,-1,369481,368017,369494,369782,369638,141
YPL094C,chrXVI,370663,369839,-1,370685,369776,370634,370961,370798,180
YPL093W,chrXVI,370978,372921,1,370933,373158,370961,370634,370798,180
YPL092W,chrXVI,373793,375169,1,373649,375268,373600,373304,373452,149
YPL091W,chrXVI,375502,376953,1,375476,377063,375469,375217,375343,105
YPL090C,chrXVI,378395,377291,-1,378468,377128,378436,378992,378714,409
YPL089C,chrXVI,381150,379120,-1,381414,378992,381327,381652,381490,178
YPL087W,chrXVI,383455,384408,1,383323,384514,383227,383026,383127,54
YPL086C,chrXVI,386446,384773,-1,386475,384654,386448,386684,386566,89
YPL085W,chrXVI,387067,393654,1,386889,393747,386938,386684,386811,107
YPL084W,chrXVI,394038,396572,1,393981,396722,394039,393755,393897,137
YPL083C,chrXVI,398105,396702,-1,398160,396562,398108,398370,398239,115
YPL082C,chrXVI,404083,398480,-1,404223,398347,404123,404538,404331,268
YPL081W,chrXVI,404950,406044,1,404909,406216,404952,404538,404745,267
YPL079W,chrXVI,406636,407539,1,406601,407644,406608,406227,406418,234
YPL078C,chrXVI,408744,408010,-1,408801,407752,408763,409082,408923,172
YPL076W,chrXVI,410443,411285,1,410297,411456,410347,410088,410218,112
YPL075W,chrXVI,412254,415362,1,412181,415580,412217,411888,412053,182
YPL074W,chrXVI,415763,418027,1,415734,418165,415796,415505,415651,144
YPL072W,chrXVI,418512,420011,1,418322,420059,418377,418090,418234,140
YPL070W,chrXVI,420948,422786,1,420741,422989,420797,420529,420663,121
YPL069C,chrXVI,423892,422885,-1,423918,422699,423876,424125,424001,102
YPL065W,chrXVI,427927,428655,1,427927,428712,427964,427679,427822,138
YPL064C,chrXVI,429616,428711,-1,429647,428654,429598,429869,429734,124
YPL063W,chrXVI,429939,431369,1,429815,431440,429869,429598,429734,124
YPL061W,chrXVI,432588,434090,1,432541,434212,432376,431497,431937,732
YPL060W,chrXVI,434523,435764,1,434468,435824,434535,434351,434443,37
YPL059W,chrXVI,444579,445031,1,444525,445203,444537,444285,444411,105
YPL058C,chrXVI,450377,445842,-1,450664,445612,450695,451161,450928,319
YPL057C,chrXVI,453057,451909,-1,453227,451909,453270,453828,453549,411
YPL055C,chrXVI,454990,453992,-1,454990,453915,454925,455342,455134,270
YPL054W,chrXVI,455759,456664,1,455657,456769,455342,454925,455134,270
YPL053C,chrXVI,458458,457118,-1,458530,457014,458494,458790,458642,149
YPL052W,chrXVI,458799,459678,1,458742,459875,458790,458494,458642,149
YPL051W,chrXVI,459963,460559,1,459938,460739,459993,459754,459874,92
YPL050C,chrXVI,461966,460779,-1,462150,460620,462101,462418,462260,170
YPL049C,chrXVI,463839,462481,-1,463909,462308,463793,464067,463930,127
YPL048W,chrXVI,464401,465648,1,464356,465768,464346,464067,464207,132
YPL047W,chrXVI,465962,466261,1,465884,466619,465894,465631,465763,116
YPL046C,chrXVI,466943,466644,-1,467011,466530,466936,467201,467069,118
YPL045W,chrXVI,467260,469656,1,467157,469873,467201,466936,467069,118
YPL043W,chrXVI,469939,471996,1,469882,472109,469921,469629,469775,145
YPL042C,chrXVI,474707,473040,-1,474924,472932,474916,475210,475063,147
YPL040C,chrXVI,479001,475993,-1,479022,475920,478974,479242,479108,121
YPL038W,chrXVI,480535,481068,1,480507,481180,480564,480325,480445,92
YPL037C,chrXVI,481901,481428,-1,481932,481376,481910,482263,482087,206
YPL036W,chrXVI,482843,485686,1,482272,485686,482535,482263,482399,125
YPL033C,chrXVI,488207,487362,-1,488207,487362,488204,488456,488330,105
YPL032C,chrXVI,491364,488887,-1,491603,488528,491679,492034,491857,208
YPL031C,chrXVI,493037,492018,-1,493073,491936,493027,493272,493150,98
YPL030W,chrXVI,493543,495246,1,493483,495353,493539,493272,493406,120
YPL029W,chrXVI,495506,497719,1,495460,497776,495528,495260,495394,121
YPL028W,chrXVI,498096,499292,1,498004,499392,498037,497704,497871,186
YPL027W,chrXVI,499665,500402,1,499665,500402,499571,499293,499432,131
YPL026C,chrXVI,502183,500675,-1,502249,500421,502211,503155,502683,797
YPL024W,chrXVI,503517,504242,1,503331,504403,503528,503208,503368,173
YPL023C,chrXVI,506312,504339,-1,506443,504141,506393,506671,506532,131
YPL022W,chrXVI,506697,509999,1,506616,510210,506671,506393,506532,131
YPL021W,chrXVI,511101,511664,1,511101,511664,510934,510681,510808,106
YPL020C,chrXVI,514178,512313,-1,514292,512223,514234,514511,514373,130
YPL019C,chrXVI,517018,514511,-1,517153,514431,517034,517244,517139,63
YPL018W,chrXVI,517651,518760,1,517624,518760,517509,517244,517377,118
YPL017C,chrXVI,520233,518734,-1,520224,518734,520177,520683,520430,359
YPL015C,chrXVI,526883,525810,-1,526939,525487,526900,527340,527120,293
YPL013C,chrXVI,529350,528985,-1,529406,528811,529329,529668,529499,192
YPL012W,chrXVI,529723,533409,1,529661,533536,529668,529329,529499,192
YPL011C,chrXVI,534703,533642,-1,534759,533528,534704,534987,534846,136
YPL010W,chrXVI,535018,535587,1,534961,535796,534987,534704,534846,136
YPL009C,chrXVI,538936,535820,-1,538959,535551,538886,539206,539046,173
YPL008W,chrXVI,539385,541970,1,539139,542077,539206,538886,539046,173
YPL007C,chrXVI,543848,542082,-1,543892,541984,543844,544084,543964,93
YPL006W,chrXVI,544631,548143,1,544589,548197,544611,544422,544517,42
YPL005W,chrXVI,548486,550306,1,548453,550420,548509,548224,548367,138
YPL004C,chrXVI,551657,550632,-1,551694,550438,551665,552020,551843,208
YPL003W,chrXVI,552020,553408,1,552008,553420,552051,551690,551871,214
YPL002C,chrXVI,554328,553627,-1,554359,553328,554342,554606,554474,117
YPL001W,chrXVI,554605,555729,1,554587,555783,554606,554342,554474,117
YPR001W,chrXVI,556377,557837,1,556377,557986,556293,555833,556063,313
YPR002W,chrXVI,558385,559935,1,558279,560126,558285,557973,558129,165
YPR004C,chrXVI,565041,564007,-1,565055,563966,565029,565328,565179,152
YPR005C,chrXVI,566671,565787,-1,566924,565441,566782,567209,566996,280
YPR006C,chrXVI,568996,567269,-1,568996,567196,569115,569391,569253,129
YPR008W,chrXVI,573018,575102,1,573018,575213,572722,572130,572426,445
YPR009W,chrXVI,576552,577358,1,576458,577426,576440,576043,576242,250
YPR010C,chrXVI,581196,577585,-1,581241,577419,581209,581556,581383,200
YPR016C,chrXVI,593069,592332,-1,593161,592127,593136,593423,593280,140
YPR017C,chrXVI,593917,593486,-1,593927,593324,593884,594123,594004,92
YPR018W,chrXVI,594476,596296,1,594340,596431,594396,594123,594260,126
YPR019W,chrXVI,596750,599551,1,596623,599732,596712,596426,596569,139
YPR020W,chrXVI,599870,600217,1,599821,600321,599874,599564,599719,163
YPR021C,chrXVI,603357,600649,-1,603567,600579,603544,603808,603676,117
YPR023C,chrXVI,610031,608826,-1,610071,608739,610036,610350,610193,167
YPR024W,chrXVI,610481,612724,1,610306,612804,610350,610036,610193,167
YPR025C,chrXVI,614558,613377,-1,614556,613248,614524,614811,614668,140
YPR026W,chrXVI,615379,619014,1,615379,619114,615329,615140,615235,42
YPR028W,chrXVI,623527,624202,1,623496,624341,623539,623206,623373,186
YPR029C,chrXVI,626967,624469,-1,627004,624268,626981,627272,627127,144
YPR030W,chrXVI,627880,631245,1,627880,631343,627748,627413,627581,188
YPR031W,chrXVI,631515,633761,1,631489,633888,631502,631221,631362,134
YPR032W,chrXVI,634123,637224,1,634073,637327,634105,633839,633972,119
YPR033C,chrXVI,639019,637379,-1,639005,637306,639016,639287,639152,124
YPR034W,chrXVI,639525,640958,1,639465,641207,639534,639287,639411,100
YPR035W,chrXVI,642208,643320,1,642091,643538,641944,641098,641521,699
YPR036W,chrXVI,643836,645272,1,643780,645362,643847,643524,643686,176
YPR036W-A,chrXVI,645950,646153,1,645875,646421,645877,645195,645536,535
YPR037C,chrXVI,647038,646448,-1,647088,646369,647048,647317,647183,122
YPR040W,chrXVI,647305,648375,1,647264,648460,647317,647048,647183,122
YPR041W,chrXVI,648704,649921,1,648613,650075,648647,648341,648494,159
YPR042C,chrXVI,653662,650435,-1,653786,650098,653741,654181,653961,293
YPR043W,chrXVI,654166,654847,1,654153,654920,654181,653741,653961,293
YPR045C,chrXVI,656552,655140,-1,656610,655029,656548,656821,656685,126
YPR046W,chrXVI,656799,657344,1,656735,657399,656821,656548,656685,126
YPR047W,chrXVI,657529,658938,1,657513,659042,657553,657317,657435,89
YPR048W,chrXVI,659182,661053,1,659158,661128,659196,658951,659074,98
YPR049C,chrXVI,664673,661137,-1,664740,661052,664693,664980,664837,140
YPR051W,chrXVI,664960,665490,1,664930,665598,664980,664693,664837,140
YPR052C,chrXVI,665974,665693,-1,666002,665508,665972,666301,666137,182
YPR054W,chrXVI,666280,667446,1,666210,667507,666301,665972,666137,182
YPR055W,chrXVI,667676,670873,1,667629,670939,667665,667396,667531,122
YPR056W,chrXVI,671126,672142,1,671103,672342,671151,670874,671013,130
YPR057W,chrXVI,672471,673496,1,672490,673552,672512,672306,672409,59
YPR058W,chrXVI,673751,674674,1,673667,674757,673725,673463,673594,115
YPR060C,chrXVI,675631,674861,-1,675706,674729,675648,675929,675789,134
YPR061C,chrXVI,676882,675977,-1,676929,675897,676913,677188,677051,128
YPR062W,chrXVI,677165,677641,1,677158,677756,677188,676913,677051,128
YPR065W,chrXVI,679693,680799,1,679603,681155,679422,678700,679061,575
YPR066W,chrXVI,681213,682112,1,681209,682112,681257,681040,681149,70
YPR067W,chrXVI,682220,682777,1,682174,682951,682217,681944,682081,126
YPR068C,chrXVI,684353,682941,-1,684403,682900,684312,684574,684443,115
YPR069C,chrXVI,685437,684556,-1,685495,684498,685464,685679,685572,68
YPR070W,chrXVI,685898,687598,1,685856,687943,685931,685679,685805,105
YPR072W,chrXVI,690107,691789,1,690006,691897,690052,689765,689909,140
YPR073C,chrXVI,692418,691933,-1,692480,691694,692433,692865,692649,285
YPR074C,chrXVI,694838,692796,-1,694903,692672,694993,695372,695183,232
YPR075C,chrXVI,696819,695737,-1,696869,695617,696831,697122,696977,144
YPR079W,chrXVI,698869,700014,1,698803,700117,698839,698579,698709,113
YPR080W,chrXVI,700594,701970,1,700563,702091,700579,699980,700280,452
YPR081C,chrXVI,703970,702114,-1,703973,702112,703946,704127,704037,34
YPR082C,chrXVI,704656,704225,-1,704664,704146,704624,704877,704751,106
YPR083W,chrXVI,704854,706593,1,704843,706717,704877,704624,704751,106
YPR085C,chrXVI,709828,708497,-1,709915,708384,709862,710102,709982,93
YPR086W,chrXVI,710101,711138,1,710057,711299,710102,709862,709982,93
YPR088C,chrXVI,713028,711403,-1,713064,711329,713000,713284,713142,137
YPR091C,chrXVI,718468,716156,-1,718496,715945,718424,718688,718556,117
YPR093C,chrXVI,720424,719558,-1,720461,719291,720446,720656,720551,63
YPR094W,chrXVI,720637,720960,1,720637,721023,720656,720446,720551,63
YPR095C,chrXVI,724717,721037,-1,724964,720940,724920,725202,725061,135
YPR097W,chrXVI,725394,728615,1,725158,728741,725202,724920,725061,135
YPR098C,chrXVI,729528,728947,-1,729547,728717,729520,729826,729673,159
YPR100W,chrXVI,729791,730213,1,729753,730299,729826,729520,729673,159
YPR101W,chrXVI,730492,731019,1,730467,731233,730512,730239,730376,126
YPR102C,chrXVI,731748,731224,-1,731789,731138,731771,732334,732053,416
YPR103W,chrXVI,732349,733212,1,732281,733270,732334,731747,732041,440
YPR104C,chrXVI,736433,733623,-1,736711,733317,736673,736972,736823,152
YPR105C,chrXVI,739569,736984,-1,739725,736913,739560,739809,739685,102
YPR106W,chrXVI,740061,741392,1,740005,741485,740087,739809,739948,131
YPR107C,chrXVI,742064,741438,-1,742148,741278,742130,742386,742258,109
YPR108W,chrXVI,742454,743743,1,742374,743929,742386,742130,742258,109
YPR110C,chrXVI,746835,745828,-1,746849,745615,746802,747070,746936,121
YPR111W,chrXVI,747306,749000,1,747284,749259,747303,747070,747187,86
YPR112C,chrXVI,751919,749256,-1,751971,749162,751919,752276,752098,210
YPR113W,chrXVI,752257,752919,1,752232,753021,752276,751919,752098,210
YPR115W,chrXVI,754877,758128,1,754678,758392,754714,754450,754582,117
YPR116W,chrXVI,758648,759481,1,758572,759481,758677,758398,758538,132
YPR118W,chrXVI,767752,768987,1,767733,769052,767777,767484,767631,146
YPR119W,chrXVI,771653,773128,1,771304,773402,771291,771075,771183,69
YPR120C,chrXVI,775182,773875,-1,775309,773837,775390,775679,775535,142
YPR121W,chrXVI,778583,780301,1,778583,780381,778427,778239,778333,41
YPR122W,chrXVI,782045,785671,1,781942,785820,782001,781701,781851,153
YPR124W,chrXVI,786208,787428,1,786031,787658,786055,785797,785926,111
YPR125W,chrXVI,787961,789325,1,787845,789508,787904,787635,787770,122
YPR127W,chrXVI,790083,791120,1,789910,791203,790153,789947,790050,59
YPR128C,chrXVI,792204,791218,-1,792267,791125,792208,792446,792327,91
YPR129W,chrXVI,792687,793736,1,792681,793806,792707,792446,792577,114
